text,label,five_folds,ten_folds,train_test_split 
"Immer dieselben lustigen Gestalten die ""alles so schön bunt"" skandieren. Müßig hier überhaupt noch was zu kommentieren. Wie eben im wahren Leben. Und das ich für Murat ein rassist bin.... vor ein paar Jahren hätte es mich noch überrascht, ja geärgert. Heute weiss ich, dass er es nicht besser weiss.  Dann bin ich halt ein Rassist, trotzdem hab ich die Nase voll von multi kulti Erdogangstern.",1.0,0,0,0
Wieder hat einer die Wahrheit gesagt. Hoffentlich muss er jetzt nicht auch wie viel in D um seinen Arbeitsplatz sorgen haben. ,0.0,0,0,0
"Wieso gibt es noch kein Menschenfleisch zu kaufen? Wenn 660.000 noch lebende Steppenzebras ein Grund sind, diese zu essen, müssten 8 Milliarden Menschen doch ein vielfacher Grund sein.",1.0,0,0,0
Deutschland recycelt nur 16 Prozent des Plastikmülls?  Jetzt sollte aber mal ein Ruck bei den FFF kommen und die MINT Fächer gestärkt werden damit diese geration das problem lösen kann. ,0.0,0,0,0
"Das neue Konzept der Schleuser soll wie folgt aussehen: Am libyschen Strand wird ein Flüchtlingsterminal errichtet. Nach Zahlung der Schleusergebüht, werden die Flüchtlinge auf ein Schlauchboot geleitet, neben dem schon ein deutsches „hilfsschiff“ liegt. Dieses rettet dann die Flüchtlinge aus Seenot..... Es soll geplant sein, mit festen Fahrplänen zu arbeiten.  ",1.0,0,0,0
"Von seinen ganzen Rollen rückwärts muss Herrn Seehofer ja schon richtig schwindelig sein. Da trauert man einem Hans-Peter Friedrich schon richtig nach, wenn man sich seine Nachfolger vor Augen führt.",0.0,0,0,0
Er hatte als Elektriker ein Textilfabrik  das kann Er weiter machen in Syrien dort wird Er gebraucht. Er muss hier nicht integriert werden.,1.0,0,0,0
"Das ist mir alles zu kompliziert. Ich reduziere meinen ohnehin wenigen Fleischkonsum jetzt einfach drastisch und wenn, dann kaufe ich mir eben mal ein gutes Stück Fleisch bei einem der wenig verbleibenden Metzger. Gott sei Dank haben wir ja noch paar.  Obwohl Obst und Gemüse ja auch Pestizid verseucht ist und man schon genau gucken muss wo man was kauft. Fisch ist übrigens auch mit Vorsicht zu genießen. So viel zum Thema Selbstverpflichtung... ",0.0,0,0,0
"Wenn wir weniger Personen aus diesem Kulturkreis nach Deutschland lassen würden, hätten wir das Problem nicht. Aber täglich kommen hunderte aufgrund der offenen Grenzen.",1.0,0,0,0
"Das Verheerende ist, manche glauben das so gar immer noch.... „was soll die arme Frau Merkel auch machen“ - „wer soll es denn sonst machen“.",0.0,0,0,0
"Wer sind denn die Kritiker ???  Wahrscheinlich die Moslem-Brüder und sonstige Islamisten. Nein, die Ägypter tun gut daran, diesen Al-Sisi wiederzuwählen. Eine Demokratie nach westlichem Stil wird in solchen Ländern erst in 5 bis 10 Generationen möglich sein. Euer Schuhplattler aus Nordafrika.",1.0,0,0,0
"Hurra, die Düsseldorfer Autofahrer und ihre Gäste   dürfen bald mehr zahlen!  Was kostet die Welt, wir haben es ja? ",0.0,0,0,0
"Der Vorfall als solcher und die ganze Diskussion darüber beweisen doch ganz einfach wieder nur sehr deutlicvh: Der Islam gehört NICHT zu Deutschland. Punkt. Da können die Rot-Grün, Mutti und Wulff noch so dafür breitmachen. Passt ganz einfach nicht!",1.0,0,0,0
"Letztendlich hat Drmic vorher keine richtige Chance bekommen, sich zu beweisen. Andere Spieler durften reihenweise schlechte Spiele abliefern und wurden trotzdem Spieltag für Spieltag aufgestellt. Nur Drmic nicht.... Ich persönlich denke, dass er eine Bereicherung für die Offensive ist und man ihn auf jeden Fall halten sollte...ansonsten schenkt er uns vermutlich in der kommenden Saison, bei seinem neuen Verein den einen oder anderen Treffer ein.",0.0,0,0,0
"Solange im Islam (bzw in allen großen Richtungen des Islams) die Taqqyia (es gibt unterschiedliche Schreibweisen) erlaubt und gefordert ist, mangelt es an JEGLICHER Vertrauensbasis. Schließlich erlaubt besagte Taqqyia dem Moslem das Lügen und Verdrehen von Tatsachen, wenn es der islamischen Expansion dienlich ist.  Eine Islamkonferenz unter diesen heuchlerischen Bedingungen abzuhalten ist also bereits ein Teil dieser gezielten Verschleierungstaktik.",1.0,0,0,0
"Die ""Klimakanzlerin"" kehrt zurück. Was mag das wieder kosten? Dabei muss ich an den Song der Dire Straits denken: ""Money for Nothing"".",0.0,0,0,0
"Hat man diesen Herrn Keltek denn schon mal nachrichtendienstlich unter die Lupe genommen? Hat der etwa Kontakte zur Ditib oder anderen türkischen Organisationen, die mit der Infiltrierung anderer Gesellschaften beauftragt sind? Solche Leute sollte man sich vom Halse halten. Türkisch kann in der Türkei erlernt werden. Wenn er das für türkische Kinder haben möchte, bitte sehr. Gute Reise.",1.0,0,0,0
" HoBre Freitag, 31. Mai 2019, 14:49 Uhr --------------------------- auch am Spielfeldrand kann ein Spiel gewonnen werden. Irgendjemand stellt ja die Mannschaft auf. Oder ?? ",0.0,0,0,0
"Was stimmt nicht mit einem deutschen Land, in dem alle glücklich sind, wenn es möglichst wenig deutsch ist?  In der Praxis heißt das: Verachtung alles Eigenen bei gleichzeitiger Vergötzung alles Fremden. Das Fremde wird geliebt, nicht weil es wertvoll oder interessant ist, sondern weil es nicht deutsch ist.  Das nennt man ""Selbsthaß"".",1.0,0,0,0
dhbfd,0.0,0,0,0
Also als ich klein war kamen wir nicht auf solche Ideen!!!! Doktorspiele mit Stock in den A...!??????????  Vielleicht sind das ja auch Flüchtlingskinder in der Kita. Scheint ja mit zunehmender Migration auch zunehmend sexuelle Übergriffe zu geben!   Völlig krank was in unserer Gesellschaft mtlw abgeht! Sorry!!,1.0,0,0,0
► Maria und Josef suchen eine Herberge  Heute am 26.12.2018 immer noch?!,0.0,0,0,0
".....was ""wir"" bis jetzt wissen: Bitte nicht auslassen, dass der Mann mit deutscher Staatsbürgerschaft (eben kein Deutscher) ein gebürtiger Bosnier ist. Dies macht die Tat nicht besser, ändert aber den Blickwinkel!",1.0,0,0,0
Gewisse Fangruppen mit Gewaltpotenzial sind den Vereinen durchaus bekannt. Ich denke die Vereine sollten hier auch konsequent eine klare Linie verfolgen und Privilegien aberkennen wenn sich gewisse Fangruppen nicht korrekt verhalten. Sowohl beim 1 FC Köln als auch bei den Anhängern der Borussia gibt es Fangruppen die immer wieder auffallen. Und sowas ist schlichtweg inakzeptabel und vereinsschädigend und gehört entsprechend sanktioniert.,0.0,0,0,0
"Die Bundesregierung und die Landesregierungen tun doch garnichts.Gesetze ändern und zwar schnell und diese ganzen Clanmitglieder Araber wie Türken ,etc. sofort zurück in ihre Länder verfrachten und zwar die ganze Sippschaft, nicht nur Einzelne. Dann haben wir hier in der BRD Ruhe.Aber wir sind ja so liberal,tolerant und haben Angst,das wieder auf die Deutschen geschimpft wird wegen ihre unsäglichen Vergangenheit.Nur das darf kein Grund sein.",1.0,0,1,0
"Nach den Wahlen werden sich zur Abwehr der AfD Koalitionen finden, wo mindestes eine Partei sich derart verbiegen muss, dass es quietscht. Und auf den Polit-Sprech bin ich jetzt schon gespannt.",0.0,0,1,0
"Türken sollte man verbieten in Deutschland zu heiraten, sollen die doch bei ihren Stammesbrüdern die Hochzeit abhalten, vielleicht kommt auch Erdogen zur Trauung",1.0,0,1,0
"Divus : Die Negativbeispiele von Eberl sind ja o.k., aber Eberl hat ja nicht nur scheiss gebaut. Die Frage ist, geht Eberl, wer kommt dann. Ich sehe am Managerhimmel keine Persönlichkeit der man eine bessere Leistung zutrauen könnte. Vielleicht wäre Effe der Richtige aber da hat die Riege um Königs sicher keinen Bock drauf - zu unbequem. Effe redet außerdem nicht so gewandt wie Eberl und das ist in gewissen Kreisen wichtiger als sinnvolle Entscheidungen.",0.0,0,1,0
"Isch Türk... isch Lybi.... isch Clan.... Schießbudenfiguren...... Das sind die dringend benötigten Fachkräfte der Waffenindustrie. Was waren das für Zeiten als sie noch Muffensausen hatten, wie Gorillas in der Pubertät vor uns rumhampelten und vor lauter ""Schiss in ne Bux"" sagten : ""Äh Du, wenn Du Hand hebst hol isch meine Blüder....""   ",1.0,0,1,0
wie sieht eigentlich so eine Stellenbeschreibung für eine Umsiedlungsbeauftragte aus ???? in den nun noch der Zwangsumsiedlung betroffenen Orten KENNT man diese Person gar nicht.,0.0,0,1,0
"Die Ökosteuer ist reine Geldmacherei. So wird es auch in Deutschland kommen. Das Verhalten der Menschen wird dadurch nicht geändert und erst recht nicht das Klima. Die etablierten Parteien in Europa haben auf eine neue Geldeinnahmequelle gehofft, weil die Einladungen an die Neubürger doch teurer geworden sind, als gedacht.",1.0,0,1,0
Italienische Reederei (AIDA gehört zu Costa Crociere). Eigene Erfahrung: Chaos von Anfang bis Ende = einmal und nie wieder!,0.0,0,1,0
"Es mag sein,das die Schwarzen diese Aussagen als ernidriegend und verletzen erachten. Das ändert nichts daran, das sie REALITÄT sind! Ebenso in Kongo, Tansania, Somalia, Eritrea ... Da kann man sich schon einmal auf unsere neuen Goldstücke freuen, die nach Unterzeichnung des UN Migrationspaktes in Massen kommen werden!",1.0,0,1,0
"Es täte der Stadt Dormagen gut, einen Personaler mit Kompetenz in den eigenen Reihen zu haben. Wieder einmal zeigt es, es wird jemand geholt der mit Dormagen keine Affinität aufweist und vielmehr seine Karriere fördern will. ",0.0,0,1,0
"Der 18-jährige Ghanaer unterschrieb einen Vertrag bis 2022 ! Ausgezeichnet, Fortuna setzt wieder mal ein Zeichen. Drei Ghanaer für den Angriff, jetzt fehlen nur noch 2 pfeilschnelle Kongolesen für das Mittelfeld und 3 knüppelharte Kameruner für die Abwehr. Für die Zukunft unseres geliebten Vereines muss keiner mehr schwarz sehen.    ",1.0,0,1,0
Schluß mit den überzogenen Privilegien. Es wird niemand gezwungen Polizist zu werden. Privatfirmen suchen händeringend Sicherheitskräfte und in den Kitas herrscht ebenfalls Personalmangel. ,0.0,0,1,0
"Über die wahren Kosten für Flüchtlinge werden wir doch seit 2015 nicht zutreffend unterrichtet, sondern eher belogen. Es fallen jährlich ca. 55 Milliarden Euro Kosten für Flüchtlinge an, Tendenz steigend. Wir werden uns das nicht mehr lange leisten können, es sei denn, man schröpft die Steuerzahler weiter. Die nächste Einnahmequelle hat sich die Regierung unter dem Deckmantel Klimapaket schon ausgedacht.",1.0,0,1,0
"Endlich ein vernünftiges Auto: zwei Tonnen Leergewicht, zwei Liter Verbrauch bei Schrittgeschwindigkeit und 4 Steckdosen für  Wlan im Stau. Konsequent vor dem Hintergrund sunshine for future. ",0.0,0,1,0
"Logisch - das Nichtstun zerrt an den Nerven und weckt die Phantasie. Mittel: Beschäftigung In Schleswig-Holstein werden dringend Erntehelfer gesucht Es wird in Polen und Rumänien angefragt. Warum so weit? Das Gute liegt doch so nah Kräftige junge Männer aus Nordafrika, Syrien und dem Irak sollten ihre großzügige Unterstützung abarbeiten - dann sind sie abends müde und haben keine Zeit mehr für ihre Phantasien",1.0,0,1,0
"Der Trick mit dem Medianeinkommen ist clever. Damit bleibt unberücksichtigt, dass die Realeinkommen im unteren Drittel seit Jahren sinken. Direkt unter der ""Mittelschicht"" beginnt dann schon die Armut.",0.0,0,1,0
"Endlich mal ein Deutscher, der Geld findet. Bisher sind solche Berichte über Funde an den unmöglichsten Orten doch nur Syrern vorbehalten. ",1.0,0,1,0
"Diese üblen Bannerbeleidigungen in den Fankurven gegen Rangnick, RB Leipzig oder Hopp,Hoffenheim sind doch seit Jahren üblich und keiner macht was dagegen. So etwas ist unterste Schublade, ich jedenfalls gehe in kein Stadion, wo solche Leute sich ausleben dürfen.",0.0,0,1,0
"Hier hat gerade eine Frau und ein Mann mit einem Lieferwagen extrem viel Müll wie Farbe und Autoreifen hinter den Altpapiercontainern platziert. Kennzeichen habe ich, aber was nützt das wenn diese Leute aus Bulgarien kommen? Krasserweise hatten die die Werbung eines bekannten niederländischen Yachtsportausrüsters noch nicht weggemacht. Sah daher zuerst aus wie ein niederländisches Auto. Ob das die Firma weiß, die den Kommunisten den Wagen verkauft hat?",1.0,0,1,0
"Klimaschutz schön und gut, aber nicht auf Kosten des deutschen Wohlstands. Dieser blinde Klimaschutz Aktionismus wird nur noch mehr Arbeitsplätze kosten, die dann einfach in andere Länder ausgelagert werden, wo man es mit der Umwelt nicht so genau nimmt. ",0.0,0,1,0
"Klar. Und nachdem St. Martin auch nur noch ein Laternenträgerfest ist, wird bald auch Weihnachten im offiziellen Sprachgebrauch nur noch ein neutrales Tannenbaumleuchtfest sein! HOCH LEBE DIE WELT OHNE JEGLICHE WERTE !",1.0,0,1,0
"Glückwunsch Dodi. Nicht schlecht - erstes Tor im ersten Spiel für Herta.  Aber was mir mittlerweile mächtig auf die Nerven geht ist die Floskel: ""ich wollte der Mannschaft helfen"". Vielleicht bin ich ja da alleine, aber ich könnte da mittlerweile echt erbrechen. Das ist doch eine Selbstverständlichkeit. Wenn ich in einer Mannschaft spiele und dabei positiv auftrete helfe ich der Mannschaft. Warum muss man das immer betonen? Furchtbar, da langsam lächlich.",0.0,0,1,0
"""Maier sollte wenigstens jetzt Anstand zeigen und die Strafe für seine rassistische Pöbelei zahlen"".  Sagen Sie mir bitte was daran, Er ist ja nu' mal kein Vollblutneger, rassistische Pöbelei ist. Und: sagen Sie mir bitte warum Herr Maier für etwas zahlen soll was Er nicht getan hat.",1.0,0,1,0
"Na klar Iceman immer erst mal das negative sehen. Wie oft fahren Sie denn mit dem Auto nach Österreich? schon mal gehört das z.B. VW dafür dann Benziner bereitstellt? . Und wenn die DB ausreichend Autoreisezüge zu vernünftigen Preisen bereitstellen würde( ok ich muß gerade selber lachen, die DB )",0.0,0,1,0
"In Freibädern ist die Sprache auch immer seltener deutsch. Sorry, das will man jetzt natürlich wieder nicht hören aber bei meinem letzten Freibad Besuch hatte ich eher den Eindruck in einem arabischen Land zu sein. Ist jetzt nicht politisch korrekt sind aber Fakten. Leider! Auch dort kann ich also nicht mehr entspannt hingehen...in einem freien Land, wohlgemerkt!",1.0,0,1,0
"Wer mit Bananen bezahlt, darf sich nicht wundern, wenn Affen für ihn arbeiten.",0.0,0,1,0
"Das müssten mal Deutsche machen! Türken, die mit einer Knarre rumfurteln, gehören hinter Gitter. Aber in Deutschland wird für jedes Vergehen von Türken, Syrern usw. eine passende Argumentation gefunden, warum es alles nicht so schlimm ist. ",1.0,0,1,0
Wer Winterwind versucht zu verstehen - sollte es einsehen. ;>)),0.0,0,1,0
Muslimischen Frauen mit Kopftuch - warum nicht? Allerdings dürfen sie dann nicht Beamtinnen werden oder sonst im Staatsdienst arbeiten. Die Einstellung der Muslime (auch mit deutschem Pass) in Deutschland ist erschreckend! Viele wollen nur die Vorteile nutzen und sonst ihr eigens Ding machen.  ,1.0,0,1,0
"Tanzmusik ist Musik, zu der getanzt werden kann. Wenn man will, kann man zu jeder Musik tanzen. Demnach dürfte dann in keiner Gaststätte von Goch Musik laufen. Was soll der Unsinn?",0.0,0,1,0
"Klasse. Wenn jetzt der muslimische Terror aufhört, dann werde ich katholisch.",1.0,0,1,0
Wir wählen solange bis es passt.,0.0,0,1,0
Klar wer sonst! Wir sind doch bald das größte Auffanglager für Armutsmigration in Zentraleuropa.,1.0,0,1,0
"Das sind genau die, die unser Land dringend braucht, jahrelang an der Uni rumgehangen, noch nie im Leben irgendwas hergestellt oder eine Dienstleistung vollbracht, Berufsabschluß sowieso nicht, können aber quatschen bis zum Umfallen und einem die ganze Welt erklären. Nur was Gescheites kommt dabei nicht rum, aber die Taschen voll geld stopfen, da sind die sehr firm drin.",0.0,0,1,0
"Man will wohl gar nicht richtig abschieben. Die Gefängnisse sind doch voll mit Leuten aus allen Herrenländer. Das ist Politik für den nächsten Koalitionspartner, die Grünen. Die wollen ohnehin das Land mit Flüchtlingen fluten. ",1.0,0,1,0
15 Millionen? Das ist krass.... Hoffentlich geht das Pflaster nicht wieder in ein paar Jahren kaputt.,0.0,0,1,0
"Das Wort ""Clan"" löst bei mir reflexartig Aggressionen aus. Das sind die Figuren, die auf der Autobahnen Hochzeitfeiern. ",1.0,0,1,0
"   Mal wieder ein Gesetz der SPD aus der Rubrik ""was kein Mensch braucht"". Aber hauptsache die zukünftige Europa-Abgeordnete hat gezeigt, dass sie es noch gibt.",0.0,0,1,0
"Die Migranten werden nicht aus Seenot gerettet, sondern abgeholt. Andere warten stundenlang auf ihren Zug, dort wartet man tagelang auf die Weiterfahrt ins gelobte Land. Bei beiden ist sicher, man wird abgeholt. Bis die Bahnhöfe schliessen. Schön wärs.",1.0,0,1,0
"Setze 20€ darauf, dass Reul nach seiner Politikkarriere eine Position bei RWE bekommt. Das Wettbüro ist noch offen!",0.0,0,1,0
